ip,datetime,method,path,status
17.241.219.197,24/Apr/2025:03:49:48 +0100,GET,/wp-includes/js/imagesloaded.min.js?ver=5.0.0,200
84.203.1.217,24/Apr/2025:04:34:31 +0100,POST,/wp-cron.php?doing_wp_cron=1745465670.1096189022064208984375,499
47.128.61.82,24/Apr/2025:04:34:31 +0100,GET,/music/nggallery/music/album/capercaillie,200
84.203.1.217,24/Apr/2025:04:34:31 +0100,POST,/wp-admin/admin-ajax.php?action=wordfence_testAjax,200
84.203.1.217,24/Apr/2025:04:34:32 +0100,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=0&scanMode=quick&cronKey=fb77d59b0d2e5edb5ea45b2fc4bf5a03&signature=761781fb68bde83f27b8ab362c191a1325114b4eb9ebdcb8d2bb6734f64b9d1c,499
47.128.60.182,24/Apr/2025:04:46:33 +0100,GET,/robots.txt,200
84.203.1.217,24/Apr/2025:05:01:50 +0100,POST,/wp-cron.php?doing_wp_cron=1745467309.5411229133605957031250,499
45.128.133.229,24/Apr/2025:05:01:50 +0100,GET,/Capercaillie/,404
45.128.133.229,24/Apr/2025:05:01:53 +0100,GET,/,200
45.128.133.229,24/Apr/2025:05:01:57 +0100,GET,/Capercaillie/,404
45.128.133.229,24/Apr/2025:05:01:58 +0100,GET,/,200
84.203.1.217,24/Apr/2025:05:05:27 +0100,POST,/wp-cron.php?doing_wp_cron=1745467527.0371389389038085937500,200
47.76.216.141,24/Apr/2025:05:05:28 +0100,HEAD,/robots.txt,200
47.76.216.141,24/Apr/2025:05:05:29 +0100,GET,/robots.txt,200
84.203.1.217,24/Apr/2025:05:15:08 +0100,POST,/wp-cron.php?doing_wp_cron=1745468107.4985780715942382812500,499
173.252.87.112,24/Apr/2025:05:15:08 +0100,GET,/robots.txt,200
69.171.231.114,24/Apr/2025:05:15:10 +0100,GET,/robots.txt,200
84.203.1.217,24/Apr/2025:05:40:15 +0100,POST,/wp-cron.php?doing_wp_cron=1745469614.4954469203948974609375,499
51.222.253.10,24/Apr/2025:05:40:15 +0100,GET,/robots.txt,200
84.203.1.217,24/Apr/2025:06:45:54 +0100,POST,/wp-cron.php?doing_wp_cron=1745473553.7529060840606689453125,499
66.223.49.106,24/Apr/2025:06:45:55 +0100,GET,/wp-login.php,200
66.223.49.106,24/Apr/2025:06:45:56 +0100,GET,/wp-login.php,200
66.223.49.106,24/Apr/2025:06:45:57 +0100,GET,/wp-admin/,302
66.223.49.106,24/Apr/2025:06:45:57 +0100,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200
84.203.1.217,24/Apr/2025:07:00:46 +0100,POST,/wp-cron.php?doing_wp_cron=1745474445.2834761142730712890625,200
195.191.219.133,24/Apr/2025:07:00:46 +0100,GET,/robots.txt,200
195.191.219.133,24/Apr/2025:07:00:46 +0100,GET,/retrocomputing/,200
195.191.219.133,24/Apr/2025:07:00:47 +0100,GET,/travelmap/,200
195.191.219.133,24/Apr/2025:07:00:48 +0100,GET,/travels/,200
84.203.1.217,24/Apr/2025:07:53:36 +0100,POST,/wp-cron.php?doing_wp_cron=1745477615.8489310741424560546875,200
49.12.134.190,24/Apr/2025:07:53:37 +0100,GET,/feed/,200
84.203.1.217,24/Apr/2025:07:56:08 +0100,POST,/wp-cron.php?doing_wp_cron=1745477767.5405991077423095703125,499
157.230.46.18,24/Apr/2025:07:56:09 +0100,GET,/wp-login.php,200
157.230.46.18,24/Apr/2025:07:56:10 +0100,GET,/wp-login.php,200
157.230.46.18,24/Apr/2025:07:56:11 +0100,GET,/wp-admin/,302
157.230.46.18,24/Apr/2025:07:56:11 +0100,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200
84.203.1.217,24/Apr/2025:08:04:32 +0100,POST,/wp-cron.php?doing_wp_cron=1745478271.7018799781799316406250,200
51.195.36.135,24/Apr/2025:08:04:32 +0100,GET,/wp-includes/widgets/include.php,404
51.195.36.135,24/Apr/2025:08:04:32 +0100,GET,/wp-content/plugins/include.php,404
84.203.1.217,24/Apr/2025:08:25:02 +0100,POST,/wp-cron.php?doing_wp_cron=1745479502.0103290081024169921875,200
77.75.76.164,24/Apr/2025:08:25:02 +0100,GET,/category-sitemap.xml,200
157.230.244.245,24/Apr/2025:08:33:03 +0100,GET,/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_6044-thumb.jpg,200
84.203.1.217,24/Apr/2025:09:20:42 +0100,POST,/wp-cron.php?doing_wp_cron=1745482841.1995439529418945312500,499
152.228.220.143,24/Apr/2025:09:20:42 +0100,GET,/feed/,200
84.203.1.217,24/Apr/2025:09:23:12 +0100,POST,/wp-cron.php?doing_wp_cron=1745482991.4246370792388916015625,200
103.11.103.186,24/Apr/2025:09:23:12 +0100,GET,/wp-login.php,200
103.11.103.186,24/Apr/2025:09:23:14 +0100,GET,/wp-login.php,200
103.11.103.186,24/Apr/2025:09:23:15 +0100,GET,/wp-admin/,302
103.11.103.186,24/Apr/2025:09:23:15 +0100,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200
84.203.1.217,24/Apr/2025:09:24:03 +0100,POST,/wp-cron.php?doing_wp_cron=1745483043.6080839633941650390625,200
203.159.92.34,24/Apr/2025:09:24:03 +0100,GET,/wp-login.php,200
203.159.92.34,24/Apr/2025:09:24:05 +0100,GET,/wp-login.php,200
203.159.92.34,24/Apr/2025:09:24:06 +0100,GET,/wp-admin/,302
203.159.92.34,24/Apr/2025:09:24:06 +0100,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200
84.203.1.217,24/Apr/2025:09:44:20 +0100,POST,/wp-cron.php?doing_wp_cron=1745484259.4180369377136230468750,499
51.222.253.10,24/Apr/2025:09:44:20 +0100,GET,/robots.txt,200
54.36.148.235,24/Apr/2025:09:44:21 +0100,GET,/sitemap_index.xml,200
54.36.148.217,24/Apr/2025:09:44:22 +0100,GET,/post-sitemap.xml,200
54.36.148.140,24/Apr/2025:09:44:23 +0100,GET,/page-sitemap.xml,200
54.36.148.81,24/Apr/2025:09:44:24 +0100,GET,/category-sitemap.xml,200
54.36.148.9,24/Apr/2025:09:44:25 +0100,GET,/ngg_tag-sitemap.xml,200
84.203.1.217,24/Apr/2025:09:45:38 +0100,POST,/wp-cron.php?doing_wp_cron=1745484338.5262041091918945312500,200
47.128.33.64,24/Apr/2025:09:45:39 +0100,GET,/mountains/nggallery/mountains/album/val-di-cogne-val-daosta-italy,200
84.203.1.217,24/Apr/2025:09:58:40 +0100,POST,/wp-cron.php?doing_wp_cron=1745485119.8044888973236083984375,499
69.171.231.10,24/Apr/2025:09:58:40 +0100,GET,/robots.txt,200
84.203.1.217,24/Apr/2025:10:07:14 +0100,POST,/wp-cron.php?doing_wp_cron=1745485634.0646729469299316406250,200
54.188.174.48,24/Apr/2025:10:07:15 +0100,GET,/,200
84.203.1.217,24/Apr/2025:10:08:38 +0100,POST,/wp-cron.php?doing_wp_cron=1745485718.0588700771331787109375,200
152.228.220.143,24/Apr/2025:10:08:39 +0100,GET,/projects/ds1624/feed/,404
84.203.1.217,24/Apr/2025:10:22:42 +0100,POST,/wp-cron.php?doing_wp_cron=1745486561.9060039520263671875000,200
49.12.134.190,24/Apr/2025:10:22:42 +0100,GET,/feed/,200
84.203.1.217,24/Apr/2025:11:04:31 +0100,POST,/wp-cron.php?doing_wp_cron=1745489071.1016550064086914062500,200
49.12.134.190,24/Apr/2025:11:04:32 +0100,GET,/feed/,200
84.203.1.217,24/Apr/2025:11:12:30 +0100,POST,/wp-cron.php?doing_wp_cron=1745489550.0341598987579345703125,200
205.210.31.58,24/Apr/2025:11:12:30 +0100,GET,/,200
84.203.1.217,24/Apr/2025:11:15:17 +0100,POST,/wp-cron.php?doing_wp_cron=1745489717.2616999149322509765625,200
207.46.13.229,24/Apr/2025:11:15:17 +0100,GET,/robots.txt,200
40.77.167.57,24/Apr/2025:11:15:28 +0100,GET,/ngg_tag-sitemap.xml,200
84.203.1.217,24/Apr/2025:11:18:28 +0100,POST,/wp-cron.php?doing_wp_cron=1745489907.9877090454101562500000,200
52.167.144.171,24/Apr/2025:11:18:28 +0100,GET,/sitemap_index.xml,200
84.203.1.217,24/Apr/2025:11:47:24 +0100,POST,/wp-cron.php?doing_wp_cron=1745491643.8787798881530761718750,499
49.12.134.190,24/Apr/2025:11:47:25 +0100,GET,/feed/,200
84.203.1.217,24/Apr/2025:12:04:14 +0100,POST,/wp-cron.php?doing_wp_cron=1745492653.0666179656982421875000,499
130.195.241.18,24/Apr/2025:12:04:14 +0100,GET,/Capercaillie/,404
130.195.241.18,24/Apr/2025:12:04:15 +0100,GET,/,200
130.195.241.18,24/Apr/2025:12:04:19 +0100,GET,/Capercaillie/,404
130.195.241.18,24/Apr/2025:12:04:19 +0100,GET,/,200
84.203.1.217,24/Apr/2025:12:05:39 +0100,POST,/wp-cron.php?doing_wp_cron=1745492738.3932130336761474609375,200
49.12.134.190,24/Apr/2025:12:05:39 +0100,GET,/feed/,200
152.42.254.234,24/Apr/2025:12:30:06 +0100,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1827-thumb.jpg,200
52.220.200.82,24/Apr/2025:12:30:48 +0100,GET,/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_5985-thumb.jpg,200
84.203.1.217,24/Apr/2025:12:35:28 +0100,POST,/wp-cron.php?doing_wp_cron=1745494527.2493579387664794921875,200
49.12.134.190,24/Apr/2025:12:35:28 +0100,GET,/feed/,200
205.210.31.27,24/Apr/2025:13:10:26 +0100,GET,/wp-login.php,200
84.203.1.217,24/Apr/2025:13:23:14 +0100,POST,/wp-cron.php?doing_wp_cron=1745497392.9263010025024414062500,499
64.49.36.100,24/Apr/2025:13:23:22 +0100,GET,/contacts/,200
64.49.36.100,24/Apr/2025:13:23:33 +0100,POST,/contacts/,200
84.203.1.217,24/Apr/2025:13:24:10 +0100,POST,/wp-cron.php?doing_wp_cron=1745497449.8281259536743164062500,200
173.252.83.114,24/Apr/2025:13:24:10 +0100,GET,/robots.txt,200
84.203.1.217,24/Apr/2025:13:58:49 +0100,POST,/wp-cron.php?doing_wp_cron=1745499528.0449581146240234375000,499
121.40.243.124,24/Apr/2025:13:58:49 +0100,GET,/wp-login.php,200
121.40.243.124,24/Apr/2025:13:58:51 +0100,GET,/wp-login.php,200
121.40.243.124,24/Apr/2025:13:58:51 +0100,GET,/wp-admin/,503
84.203.1.217,24/Apr/2025:13:59:00 +0100,GET,/?wp_scrape_key=0394e9c7d79625452a4c8e5b76110f48&wp_scrape_nonce=1745499537,200
84.203.1.217,24/Apr/2025:14:07:33 +0100,POST,/wp-cron.php?doing_wp_cron=1745500052.7155039310455322265625,200
198.235.24.92,24/Apr/2025:14:07:33 +0100,GET,/wp-login.php,200
84.203.1.217,24/Apr/2025:14:41:57 +0100,POST,/wp-cron.php?doing_wp_cron=1745502116.1484560966491699218750,499
54.36.148.150,24/Apr/2025:14:41:57 +0100,GET,/sitemap_index.xml,200
54.36.148.173,24/Apr/2025:14:41:58 +0100,GET,/post-sitemap.xml,200
54.36.149.51,24/Apr/2025:14:41:59 +0100,GET,/page-sitemap.xml,200
54.36.149.15,24/Apr/2025:14:42:00 +0100,GET,/category-sitemap.xml,200
54.36.148.2,24/Apr/2025:14:42:01 +0100,GET,/ngg_tag-sitemap.xml,200
84.203.1.217,24/Apr/2025:16:50:41 +0100,POST,/wp-cron.php?doing_wp_cron=1745509840.8059310913085937500000,499
5.102.173.71,24/Apr/2025:16:50:42 +0100,GET,/robots.txt,200
5.102.173.71,24/Apr/2025:16:50:42 +0100,GET,/contacts/,200
84.203.1.217,24/Apr/2025:17:34:49 +0100,POST,/wp-cron.php?doing_wp_cron=1745512488.8797850608825683593750,499
66.249.70.110,24/Apr/2025:17:34:50 +0100,GET,/robots.txt,200
66.249.70.110,24/Apr/2025:17:34:50 +0100,GET,/music/nggallery/album/folkstone/page/9,200
84.203.1.217,24/Apr/2025:17:47:28 +0100,POST,/wp-cron.php?doing_wp_cron=1745513247.1921041011810302734375,200
91.90.123.186,24/Apr/2025:17:47:28 +0100,GET,/Capercaillie/,404
91.90.123.186,24/Apr/2025:17:47:30 +0100,GET,/,200
91.90.123.186,24/Apr/2025:17:47:33 +0100,GET,/Capercaillie/,404
84.203.1.217,24/Apr/2025:17:47:34 +0100,POST,/wp-cron.php?doing_wp_cron=1745513254.3994779586791992187500,200
91.90.123.186,24/Apr/2025:17:47:35 +0100,GET,/,200
18.143.56.174,24/Apr/2025:18:13:01 +0100,GET,/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_landscape1.jpg,200
68.183.224.57,24/Apr/2025:18:41:34 +0100,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6851-thumb.jpg,200
165.22.63.196,24/Apr/2025:19:00:09 +0100,GET,/wp-content/gallery/karlstejn-czech-republic/thumbs/thumbs_raw__MG_0715-thumb.jpg,200
194.38.23.16,24/Apr/2025:19:23:52 +0100,GET,/sites/all/modules/elfinder/connectors/php/connector.php,403
84.203.1.217,24/Apr/2025:19:51:13 +0100,POST,/?wordfence_syncAttackData=1745520672.701,499
84.203.1.217,24/Apr/2025:19:51:15 +0100,POST,/wp-cron.php?doing_wp_cron=1745520673.9389579296112060546875,499
18.183.29.149,24/Apr/2025:19:51:16 +0100,GET,/,200
84.203.1.217,24/Apr/2025:20:08:50 +0100,POST,/wp-cron.php?doing_wp_cron=1745521729.4198179244995117187500,499
185.162.33.51,24/Apr/2025:20:08:50 +0100,GET,/Capercaillie/,404
185.162.33.51,24/Apr/2025:20:08:51 +0100,GET,/,200
185.162.33.51,24/Apr/2025:20:08:54 +0100,GET,/Capercaillie/,404
185.162.33.51,24/Apr/2025:20:08:55 +0100,GET,/,200
84.203.1.217,24/Apr/2025:20:16:15 +0100,POST,/wp-cron.php?doing_wp_cron=1745522174.4926300048828125000000,499
47.128.51.224,24/Apr/2025:20:16:15 +0100,GET,/robots.txt,200
84.203.1.217,24/Apr/2025:20:24:11 +0100,POST,/wp-cron.php?doing_wp_cron=1745522650.7945959568023681640625,200
47.128.98.108,24/Apr/2025:20:24:11 +0100,GET,/mountains/nggallery/mountains/album/valsavarenche-val-daosta-italy,200
84.203.1.217,24/Apr/2025:20:48:25 +0100,POST,/wp-cron.php?doing_wp_cron=1745524104.2360401153564453125000,499
5.102.173.71,24/Apr/2025:20:48:25 +0100,GET,/robots.txt,200
5.102.173.71,24/Apr/2025:20:48:25 +0100,GET,/mountains/,200
139.59.113.8,24/Apr/2025:20:58:34 +0100,GET,/wp-login.php,200
139.59.113.8,24/Apr/2025:20:58:35 +0100,GET,/wp-login.php,200
139.59.113.8,24/Apr/2025:20:58:36 +0100,GET,/wp-admin/,302
139.59.113.8,24/Apr/2025:20:58:36 +0100,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200
13.215.112.129,24/Apr/2025:21:35:01 +0100,GET,/wp-content/gallery/valsavarenche-val-daosta-italy/thumbs/thumbs_raw__MG_5960-thumb.jpg,200
84.203.1.217,24/Apr/2025:21:43:39 +0100,POST,/wp-cron.php?doing_wp_cron=1745527418.3008019924163818359375,200
195.191.219.132,24/Apr/2025:21:43:39 +0100,GET,/robots.txt,200
195.191.219.132,24/Apr/2025:21:43:39 +0100,GET,/Loreena/,404
84.203.1.217,24/Apr/2025:22:45:34 +0100,POST,/wp-cron.php?doing_wp_cron=1745531133.4387140274047851562500,499
154.83.103.111,24/Apr/2025:22:45:35 +0100,GET,/./.git/config,404
154.83.103.111,24/Apr/2025:22:45:35 +0100,GET,/~/.gitconfig,404
154.83.103.111,24/Apr/2025:22:45:35 +0100,GET,/etc/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:35 +0100,GET,/usr/local/etc/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:36 +0100,GET,/~/.config/git/config,404
154.83.103.111,24/Apr/2025:22:45:36 +0100,GET,/opt/git/etc/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:36 +0100,GET,/etc/gitconfig.d/config.conf,404
154.83.103.111,24/Apr/2025:22:45:36 +0100,GET,/./.git/worktrees/config,404
154.83.103.111,24/Apr/2025:22:45:37 +0100,GET,/etc/xdg/git/config,404
154.83.103.111,24/Apr/2025:22:45:37 +0100,GET,/usr/etc/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:37 +0100,GET,/usr/share/git/config,404
154.83.103.111,24/Apr/2025:22:45:38 +0100,GET,/etc/git/etc/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:38 +0100,GET,/usr/local/share/git/config,404
154.83.103.111,24/Apr/2025:22:45:38 +0100,GET,/srv/git/etc/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:38 +0100,GET,/opt/lampp/etc/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:39 +0100,GET,/var/www/.git/config,404
154.83.103.111,24/Apr/2025:22:45:39 +0100,GET,/home/git/.gitconfig,404
154.83.103.111,24/Apr/2025:22:45:40 +0100,GET,/mnt/data/gitconfig,404
154.83.103.111,24/Apr/2025:22:45:40 +0100,GET,/etc/skel/.gitconfig,404
154.83.103.111,24/Apr/2025:22:45:40 +0100,GET,/etc/git/templates/config,404
154.83.103.111,24/Apr/2025:22:45:40 +0100,GET,/git/.config,404
17.241.75.227,24/Apr/2025:22:51:59 +0100,GET,/castles/nggallery/czech-republic/karlstejn-czech-republic,200
17.241.219.78,24/Apr/2025:23:03:36 +0100,GET,/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
17.241.227.108,24/Apr/2025:23:03:36 +0100,GET,/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,200
17.241.227.220,24/Apr/2025:23:03:37 +0100,GET,/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
17.241.219.175,24/Apr/2025:23:03:37 +0100,GET,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
17.241.219.143,24/Apr/2025:23:03:38 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.11,200
17.241.75.191,24/Apr/2025:23:03:38 +0100,GET,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/trigger_buttons.css?ver=3.59.11,200
17.241.219.246,24/Apr/2025:23:03:39 +0100,GET,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
17.241.219.128,24/Apr/2025:23:03:39 +0100,GET,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.11,200
17.241.227.220,24/Apr/2025:23:03:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.11,200
17.241.75.162,24/Apr/2025:23:03:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Albums/nextgen_basic_album.css?ver=3.59.11,200
17.241.219.128,24/Apr/2025:23:03:41 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Thumbnails/nextgen_basic_thumbnails.css?ver=3.59.11,200
17.241.75.216,24/Apr/2025:23:03:41 +0100,GET,/wp-content/themes/simple-grid/style.css,200
84.203.1.217,24/Apr/2025:23:40:06 +0100,POST,/wp-cron.php?doing_wp_cron=1745534405.7803909778594970703125,499
195.191.219.133,24/Apr/2025:23:40:07 +0100,GET,/robots.txt,200
195.191.219.133,24/Apr/2025:23:40:07 +0100,GET,/photography/index.php/Prehistory/Malta/GGantija,301
195.191.219.133,24/Apr/2025:23:40:08 +0100,GET,/photography/Prehistory/Malta/GGantija,404
84.203.1.217,25/Apr/2025:00:42:06 +0100,POST,/wp-cron.php?doing_wp_cron=1745538125.6106181144714355468750,499
156.242.36.247,25/Apr/2025:00:42:07 +0100,GET,/contacts/,200
156.242.36.247,25/Apr/2025:00:42:16 +0100,POST,/contacts/,200
84.203.1.217,25/Apr/2025:00:44:26 +0100,POST,/wp-cron.php?doing_wp_cron=1745538265.4700629711151123046875,200
139.59.113.8,25/Apr/2025:00:44:26 +0100,GET,/wp-login.php,200
68.183.227.41,25/Apr/2025:00:44:26 +0100,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1455-thumb.jpg,200
139.59.113.8,25/Apr/2025:00:44:27 +0100,GET,/wp-login.php,200
139.59.113.8,25/Apr/2025:00:44:27 +0100,GET,/wp-admin/,302
139.59.113.8,25/Apr/2025:00:44:28 +0100,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200
84.203.1.217,25/Apr/2025:02:41:01 +0100,POST,/wp-cron.php?doing_wp_cron=1745545260.7309439182281494140625,499
54.36.148.227,25/Apr/2025:02:41:02 +0100,GET,/robots.txt,200
84.203.1.217,25/Apr/2025:02:41:34 +0100,GET,/?wp_scrape_key=7babc1a398ff7777d2eb64bfc51fdd68&wp_scrape_nonce=1745545269,200
84.203.1.217,25/Apr/2025:03:12:57 +0100,POST,/wp-admin/admin-ajax.php?action=wordfence_testAjax,200
84.203.1.217,25/Apr/2025:03:12:57 +0100,POST,/wp-cron.php?doing_wp_cron=1745547176.2683880329132080078125,499
185.4.176.103,25/Apr/2025:03:12:57 +0100,GET,/robots.txt,200
84.203.1.217,25/Apr/2025:03:12:58 +0100,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=0&scanMode=quick&cronKey=a627814284bb0d03f68e86108eb9e9ed&signature=51a54d07346590bd4f6a51291fd6549972e5604d285d84d55c14a780364ee82f,499
185.4.176.103,25/Apr/2025:03:12:58 +0100,GET,/,200
84.203.1.217,25/Apr/2025:03:22:05 +0100,POST,/wp-cron.php?doing_wp_cron=1745547724.4341630935668945312500,200
195.191.219.133,25/Apr/2025:03:22:05 +0100,GET,/robots.txt,200
195.191.219.133,25/Apr/2025:03:22:05 +0100,GET,/a.html,404
84.203.1.217,25/Apr/2025:03:46:51 +0100,POST,/wp-cron.php?doing_wp_cron=1745549210.5162570476531982421875,200
54.36.148.235,25/Apr/2025:03:46:51 +0100,GET,/robots.txt,200
54.36.148.217,25/Apr/2025:03:46:52 +0100,GET,/sitemap_index.xml,200
54.36.148.213,25/Apr/2025:03:46:52 +0100,GET,/post-sitemap.xml,200
54.36.148.62,25/Apr/2025:03:46:53 +0100,GET,/page-sitemap.xml,200
54.36.148.242,25/Apr/2025:03:46:54 +0100,GET,/category-sitemap.xml,200
54.36.148.114,25/Apr/2025:03:46:56 +0100,GET,/ngg_tag-sitemap.xml,200
84.203.1.217,25/Apr/2025:04:21:39 +0100,POST,/wp-cron.php?doing_wp_cron=1745551298.6926751136779785156250,499
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/mountains/nggallery/mountains/album/val-di-rhemes-val-daosta-italy,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-includes/css/dashicons.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/trigger_buttons.css?ver=3.59.12,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/to-top/public/css/to-top-public.css?ver=2.5.4,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Lightbox/simplelightbox/simple-lightbox.css?ver=3.59.12,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/GalleryDisplay/pagination_style.css?ver=3.59.12,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Albums/breadcrumbs.css?ver=3.59.12,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Albums/nextgen_basic_album.css?ver=3.59.12,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/v4-shims.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-includes/css/dist/block-library/style.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/FontAwesome/css/all.min.css?ver=ba9feeafe26325fb6040798b29d62616,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/plugins/nextgen-gallery/static/Thumbnails/nextgen_basic_thumbnails.css?ver=3.59.12,200
47.128.31.80,25/Apr/2025:04:21:40 +0100,GET,/wp-content/themes/simple-grid/style.css,200
68.183.227.41,25/Apr/2025:04:34:43 +0100,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1886-thumb.jpg,200
84.203.1.217,25/Apr/2025:04:56:53 +0100,POST,/wp-cron.php?doing_wp_cron=1745553413.1064209938049316406250,200
195.191.219.131,25/Apr/2025:04:56:53 +0100,GET,/robots.txt,200
195.191.219.131,25/Apr/2025:04:56:54 +0100,GET,/gallery/index.php?gallery=./2004-04-04%20Tuscany%20-%20San%20Galgano,301
195.191.219.131,25/Apr/2025:04:56:54 +0100,GET,/gallery/?gallery=./2004-04-04%20Tuscany%20-%20San%20Galgano,404
195.191.219.131,25/Apr/2025:04:56:55 +0100,GET,/gallery/index.php?gallery=./2004-08-08%20Tuscany%20-%20San%20Galgano,301
195.191.219.131,25/Apr/2025:04:56:55 +0100,GET,/gallery/?gallery=./2004-08-08%20Tuscany%20-%20San%20Galgano,404
195.191.219.131,25/Apr/2025:04:56:56 +0100,GET,/photography/index.php/Prehistory/Malta/GGantija,301
195.191.219.131,25/Apr/2025:04:56:56 +0100,GET,/photography/Prehistory/Malta/GGantija,404
195.191.219.131,25/Apr/2025:04:56:57 +0100,GET,/photosite/,404
195.191.219.131,25/Apr/2025:04:56:58 +0100,GET,/gallery/index.php?gallery=./2004-04-04%20Tuscany%20-%20San%20Galgano,301
195.191.219.131,25/Apr/2025:04:56:58 +0100,GET,/gallery/?gallery=./2004-04-04%20Tuscany%20-%20San%20Galgano,404
